Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
201503,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,"10,894"
201503,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,"10,697"
201503,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,"4,864"
201503,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,"5,082"
201503,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,"2,521"
201503,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,"2,149"
201503,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"39,820"
201503,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"39,867"
201503,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"125,028"
201503,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"124,027"
201503,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,"17,588"
201503,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,"16,778"
201503,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,"13,556"
201503,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,"11,685"
201503,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,"7,525"
201503,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,"4,585"
201503,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"18,231"
201503,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,"18,263"
201503,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,"12,900"
201503,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,"13,964"
201503,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,"5,760"
201503,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,"6,609"
201503,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,"59,583"
201503,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,"59,523"
201503,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,"6,745"
201503,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,"6,327"
201503,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,"5,289"
201503,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,"5,547"
201503,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,"23,384"
201503,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,"21,917"
201503,Mesa Airlines,YV,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,B,"6,234"
201503,Mesa Airlines,YV,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,B,"5,861"
201503,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,"10,508"
201503,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,"8,686"
201503,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,"6,167"
201503,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,"5,867"
201503,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,"12,238"
201503,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,"13,489"
201503,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"5,673"
201503,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"5,836"
201503,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"164,272"
201503,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"160,967"
201503,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,"1,382"
201503,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"12,006"
201503,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"13,199"
201503,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"149,911"
201503,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,"147,533"
201503,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,50
201503,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,"3,210"
201503,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,"3,230"
201503,Sun Country Airlines,SY,Sun Country Airlines,SY,International,Mexico,Deplaned,Low Fare,International,A,315
201503,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,"6,391"
201503,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,"5,951"
201503,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,"5,539"
201503,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,"5,195"
201503,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,"65,797"
201503,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,"68,635"
201503,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,"25,991"
201503,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,"27,485"
201503,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,International,G,272
201503,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,"242,810"
201503,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,"256,380"
201503,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,219
201503,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"316,133"
201503,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"307,470"
201503,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,668
201503,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,"70,071"
201503,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,"78,313"
201503,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,"7,522"
201503,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,"6,220"
201503,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,"2,121"
201503,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,743
201503,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,"3,177"
201503,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,362
201503,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"6,570"
201503,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"11,808"
201503,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,"20,223"
201503,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,"19,719"
201503,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,"23,268"
201503,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,"17,332"
201503,United Airlines,UA,United Airlines,UA,International,Mexico,Thru / Transit,Other,International,G,2
201503,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,464
201503,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,"5,667"
201503,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,"163,017"
201503,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,"165,828"
201503,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,"3,938"
201503,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,"4,115"
201503,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,"10,498"
201503,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,"9,475"
201504,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,"4,146"
201504,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,"4,457"
201504,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,"10,838"
201504,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,"11,137"
201504,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,A,"10,367"
201504,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,A,"10,282"
201504,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,"16,914"
201504,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,"16,777"
201504,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,"7,465"
201504,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,"6,218"
201504,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,"13,212"
201504,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,"13,395"
201504,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,"9,379"
201504,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,"7,852"
201504,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,"55,673"
201504,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,"57,612"
201504,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,"5,695"
201504,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,"5,053"
201504,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,"6,777"
201504,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,"6,173"
201504,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,"119,810"
201504,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,"118,383"
201504,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,"8,327"
201504,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,"6,321"
201504,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,"19,534"
201504,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,"19,594"
201504,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,"16,925"
201504,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,"15,947"
201504,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,"10,572"
201504,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,"9,409"
201504,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,"5,373"
201504,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,"4,408"
201504,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,"2,621"
201504,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,"1,803"
201504,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"37,954"
201504,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"37,814"
201504,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,"2,213"
201504,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,"1,962"
201504,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"127,887"
201504,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"128,368"
201504,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,"17,572"
201504,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,"14,471"
201504,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,"13,876"
201504,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,"10,356"
201504,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,"7,479"
201504,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,"4,226"
201504,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"18,548"
201504,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,"18,263"
201504,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,"14,571"
201504,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,"15,291"
201504,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,"5,879"
201504,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,"5,214"
201504,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,"60,277"
201504,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,"60,254"
201504,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,"10,912"
201504,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,"10,831"
201504,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,"6,978"
201504,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,"5,923"
201504,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,"21,817"
201504,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,"21,809"
201504,Mesa Airlines,YV,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,B,"3,817"
201504,Mesa Airlines,YV,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,B,"3,303"
201504,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,"11,569"
201504,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,"9,624"
201504,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,"5,757"
201504,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,"6,438"
201504,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,"14,432"
201504,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,"12,656"
201504,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"3,999"
201504,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"3,924"
201504,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"158,219"
201504,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"157,000"
201504,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,"1,325"
201504,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"11,070"
201504,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"12,465"
201504,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"148,792"
201504,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,"146,825"
201504,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,31
201504,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,"4,833"
201504,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,"5,065"
201504,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,"6,116"
